file,sheet,codice_rispondente,col_index,domanda,risposta,etichette
Studenti.xlsx,Risposte del modulo 1,Ddei02,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,Riassume varie informazioni che ricaverei utilizzando differenti siti molto più velocemente,
Studenti.xlsx,Risposte del modulo 1,Ddei02,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,"Ad esempio, Mi ha aiutato a formulare la struttura di un paper",
Studenti.xlsx,Risposte del modulo 1,Ddei02,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,Può a volte non rispettare la lunghezza di testa che viene richiesta,
Studenti.xlsx,Risposte del modulo 1,Ddei02,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?",I pro riguardano la velocità e la completezza nel reperire informazioni ed il contro potrebbe essere diminuire lo sforzo cognitivo fatto dagli studenti,
Studenti.xlsx,Risposte del modulo 1,Ddei02,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?",Non si dovrebbe utilizzare per fare dei testi ma solamente per aiutare a strutturarlo o a trovare informazioni,
Studenti.xlsx,Risposte del modulo 1,ESCO22,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Studenti.xlsx,Risposte del modulo 1,ESCO22,2,Quali sono i tuoi strumenti preferiti e perché?,chat gpt . Perché è l’unico che conosco a titolo gratuito.,
Studenti.xlsx,Risposte del modulo 1,ESCO22,3,In che modo utilizzi l'intelligenza artificiale per personalizzare il tuo studio?,"Principalmente per semplificare concetti, trovare sinonimi per parole, significati e definizioni di parole che non conosco e schematizzare in breve",
Studenti.xlsx,Risposte del modulo 1,ESCO22,4,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.","“ciao, puoi semplificare questa frase?”",
Studenti.xlsx,Risposte del modulo 1,ESCO22,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,velocizza i processi di studio e semplifica i concetti che non comprendo,
Studenti.xlsx,Risposte del modulo 1,ESCO22,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,soprattutto chiedendo l’etimologia di una parola specifica e chiedendo di semplificare frasi complesse dei testi.,
Studenti.xlsx,Risposte del modulo 1,ESCO22,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,"gli errori, e il pagamento del mezzo",
Studenti.xlsx,Risposte del modulo 1,ESCO22,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?",pro sono gli aiuti di sintesi. contro sono le informazioni non precise.,
Studenti.xlsx,Risposte del modulo 1,ESCO22,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?",non lo so,
Studenti.xlsx,Risposte del modulo 1,ibus23,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Studenti.xlsx,Risposte del modulo 1,ibus23,2,Quali sono i tuoi strumenti preferiti e perché?,solitamente uso la chat per porre domande,
Studenti.xlsx,Risposte del modulo 1,ibus23,3,In che modo utilizzi l'intelligenza artificiale per personalizzare il tuo studio?,aiutandomi con riassunti o la traduzione di testi,
Studenti.xlsx,Risposte del modulo 1,ibus23,4,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",-,
Studenti.xlsx,Risposte del modulo 1,ibus23,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,Mi aiuta nel velocizzare vari compiti,
Studenti.xlsx,Risposte del modulo 1,ibus23,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,-,
Studenti.xlsx,Risposte del modulo 1,ibus23,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,Forse rende le persone più pigre nello svolgere certi compiti,
Studenti.xlsx,Risposte del modulo 1,ibus23,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?",-,
Studenti.xlsx,Risposte del modulo 1,ibus23,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?",-,
Studenti.xlsx,Risposte del modulo 1,ande26,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Studenti.xlsx,Risposte del modulo 1,ande26,2,Quali sono i tuoi strumenti preferiti e perché?,"Chat gpt, gemini Perché sono più efficienti dei sistemi di ricerca tradizionali nel caso per esempio cerco definizioni",
Studenti.xlsx,Risposte del modulo 1,ande26,3,In che modo utilizzi l'intelligenza artificiale per personalizzare il tuo studio?,Per approfondire,
Studenti.xlsx,Risposte del modulo 1,ande26,4,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",Mi spieghi cosa sono ….,
Studenti.xlsx,Risposte del modulo 1,ande26,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,Velocizza il mio studio,
Studenti.xlsx,Risposte del modulo 1,ande26,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,Di solito schematizza gli argomenti con le parole chiave,
Studenti.xlsx,Risposte del modulo 1,ande26,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,Nessuna,
Studenti.xlsx,Risposte del modulo 1,ande26,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?","I pro sono che aiutano in molti modi, ma di contro vengono usati anche per le cose banali e potrebbe limitare lo sviluppo di alcune capacità",
Studenti.xlsx,Risposte del modulo 1,ande26,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?",Non saprei,
Studenti.xlsx,Risposte del modulo 1,tino03,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",“-“,
Studenti.xlsx,Risposte del modulo 1,tino03,2,Quali sono i tuoi strumenti preferiti e perché?,Chat gpt,
Studenti.xlsx,Risposte del modulo 1,tino03,3,In che modo utilizzi l'intelligenza artificiale per personalizzare il tuo studio?,Prendo informazioni,
Studenti.xlsx,Risposte del modulo 1,tino03,4,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",“Potresti fornirmi approfondimenti in merito a questo argomento?”,
Studenti.xlsx,Risposte del modulo 1,tino03,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,Riducendo i tempi di ricerca,
Studenti.xlsx,Risposte del modulo 1,tino03,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,Fornendo informazioni chiare e precise in modo semplice e spiegando in maniera anche più semplificata concetti poco chiari,
Studenti.xlsx,Risposte del modulo 1,tino03,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,Nessuna risposta,
Studenti.xlsx,Risposte del modulo 1,tino03,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?",Pro è la riduzione del tempo il contro è l’abuso,
Studenti.xlsx,Risposte del modulo 1,tino03,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?",Nessuna risposta,
Studenti.xlsx,Risposte del modulo 1,more08,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Studenti.xlsx,Risposte del modulo 1,more08,2,Quali sono i tuoi strumenti preferiti e perché?,chat gpt,
Studenti.xlsx,Risposte del modulo 1,more08,3,In che modo utilizzi l'intelligenza artificiale per personalizzare il tuo studio?,chiedo sempre di pormi domande riguardo all'argomento di studio per simulare un esame,
Studenti.xlsx,Risposte del modulo 1,more08,4,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",chiedimi i criteri del DSM-5  per diagnosticare il binge eating disorder,
Studenti.xlsx,Risposte del modulo 1,more08,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,semplicizza argomenti complessi e così aiuta a memorizzarli meglio,
Studenti.xlsx,Risposte del modulo 1,more08,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,"Certe volte presa dall'ansia temo di invertire determinati concetti, con l'ai verifico se sono nel torto o se veramente ricordo i vari concetti.",
Studenti.xlsx,Risposte del modulo 1,more08,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,certe volte si contraddice o rimane troppo sul generale,
Studenti.xlsx,Risposte del modulo 1,more08,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?","si ottengono subito le informazioni che si chiedono senza ""perdere tempo"" nel cercare nei vari articoli",
Studenti.xlsx,Risposte del modulo 1,more08,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?","creare riassunti o chiedere di scrivere tesi o tesine. Questo perché ritengo in primis che debbano essere frutto dello studente in questione, in secondo luogo perché è più probabile cadere nel plagio",
Studenti.xlsx,Risposte del modulo 1,Fora21,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Studenti.xlsx,Risposte del modulo 1,Fora21,8,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nello studio?,Non ho le competenze,
Studenti.xlsx,Risposte del modulo 1,Fora21,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?",Aiuta a fare domande,
Studenti.xlsx,Risposte del modulo 1,Fora21,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?",Come sostituito dei libri,
Studenti.xlsx,Risposte del modulo 1,Rosi06,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Studenti.xlsx,Risposte del modulo 1,Rosi06,2,Quali sono i tuoi strumenti preferiti e perché?,"Qualsiasi AI che mi possa aiutare a organizzare la mole di studio, ad esempio creando schemi, elenchi puntati, flashcards, o spiegandomi alcuni concetti con altre parole",
Studenti.xlsx,Risposte del modulo 1,Rosi06,3,In che modo utilizzi l'intelligenza artificiale per personalizzare il tuo studio?,Sono molto specifico nelle richieste e uso l’AI in modo da fluidificare o facilitare la lettura di alcuni concetti o creare flash cards.,
Studenti.xlsx,Risposte del modulo 1,Rosi06,4,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.","Es. Per favore potresti riassumere questo pezzo di testo/file, mantenendo la completezza e rendendolo più facile da leggere? / potresti crearmi delle flashcards su questo argomento?",
Studenti.xlsx,Risposte del modulo 1,Rosi06,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,Velocizzando i tempi di studio,
Studenti.xlsx,Risposte del modulo 1,Rosi06,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,Semplicemente assistendo il mio studio che resta autonomo,
Studenti.xlsx,Risposte del modulo 1,Rosi06,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,A volte l’AI inventa o modifica i contenuti,
Studenti.xlsx,Risposte del modulo 1,Rosi06,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?","Pro: velocizzare il processo di apprendimento , Contro: affidarsi troppo all’AI",
Studenti.xlsx,Risposte del modulo 1,Rosi06,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?",Produrre test ex novo perché si perde gradualmente la capacità di stenderli da soli,
Studenti.xlsx,Risposte del modulo 1,ndri11,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Studenti.xlsx,Risposte del modulo 1,ndri11,2,Quali sono i tuoi strumenti preferiti e perché?,"Chatgpt perchè ti consente di avere molte informazioni, precise, specifiche su ogni argomento di studio e, se si hanno ancora dei dubbi su quanto viene riferito si puó chiedere di fare esempi o comunque di trovare una spiegazione più semplice.",
Studenti.xlsx,Risposte del modulo 1,ndri11,3,In che modo utilizzi l'intelligenza artificiale per personalizzare il tuo studio?,Per farmi spiegare argomenti complessi che magari non riesco a capire dal libro di testo o per avere degli ulteriori esempi.,
Studenti.xlsx,Risposte del modulo 1,ndri11,4,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",Spiegami la teoria dell’attaccamento secondo Bowlby e in che modo l’attaccamento sicuro si differenzia a quello disorganizzato,
Studenti.xlsx,Risposte del modulo 1,ndri11,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,Ti fa comprendere in modo piu semplice anche concetti piu complessi,
Studenti.xlsx,Risposte del modulo 1,ndri11,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,Mi ha aiutato nel trovare definzioni di concetti complessi,
Studenti.xlsx,Risposte del modulo 1,ndri11,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,Capire l’impostazione iniziale di come porre le giuste domande,
Studenti.xlsx,Risposte del modulo 1,ndri11,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?","Pro: capire concetti complessi, non dover consiltare molto materiale dispersivo
Contro: usarla in maniera impropria, quando non si dovrebbe",
Studenti.xlsx,Risposte del modulo 1,ndri11,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?","Scrivere interamente tesine, temi",
Studenti.xlsx,Risposte del modulo 1,assa25,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Studenti.xlsx,Risposte del modulo 1,assa25,2,Quali sono i tuoi strumenti preferiti e perché?,computer,
Studenti.xlsx,Risposte del modulo 1,assa25,3,In che modo utilizzi l'intelligenza artificiale per personalizzare il tuo studio?,riassumere,
Studenti.xlsx,Risposte del modulo 1,assa25,4,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",chatgpt,
Studenti.xlsx,Risposte del modulo 1,assa25,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,è il metodo più veloce ed efficiente,
Studenti.xlsx,Risposte del modulo 1,assa25,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,mi permette di avere moltissime informazioni,
Studenti.xlsx,Risposte del modulo 1,assa25,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,troppe ore davanti gli schermi,
Studenti.xlsx,Risposte del modulo 1,assa25,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?","pro: efficienza 
contro: è facile copiare",
Studenti.xlsx,Risposte del modulo 1,assa25,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?",scrivere intere tesine o temi,
Studenti.xlsx,Risposte del modulo 1,ESTA02,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Studenti.xlsx,Risposte del modulo 1,ESTA02,2,Quali sono i tuoi strumenti preferiti e perché?,Chatgpt perchè è il più veloce ed immediato,
Studenti.xlsx,Risposte del modulo 1,ESTA02,3,In che modo utilizzi l'intelligenza artificiale per personalizzare il tuo studio?,Lo utilizzo per farmi fare delle domande in caso di esami o per aiutarmi a spiegare concetti difficili,
Studenti.xlsx,Risposte del modulo 1,ESTA02,4,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.","Di solito gli fornisco istruzioni chiare per evitare errori. Ad esempio, se voglio che mi faccia delle domande su un esame, gli inoltro il file da cui studio e scrivo: “Ciao Chat, genera domande specifiche basandoti esclusivamente sugli argomenti presenti nel file che ti ho inviato, senza inventare nulla e con la massima precisione”.",
Studenti.xlsx,Risposte del modulo 1,ESTA02,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,Mi aiuta a memorizzare concetti che non comprendo rielaborandoli e facendo esempi semplici.,
Studenti.xlsx,Risposte del modulo 1,ESTA02,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,Mi ha aiutato a studiare meglio concetti mnemonici che non riuscivo a ricordare.,
Studenti.xlsx,Risposte del modulo 1,ESTA02,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,Nessuna in particolare,
Studenti.xlsx,Risposte del modulo 1,ESTA02,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?",Chiedergli di ragionare al mio posto non mi aiuta nel ragionamento,
Studenti.xlsx,Risposte del modulo 1,ESTA02,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?",Far rispondere a domande di esami,
Studenti.xlsx,Risposte del modulo 1,otta03,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Studenti.xlsx,Risposte del modulo 1,otta03,2,Quali sono i tuoi strumenti preferiti e perché?,"Chat gpt 4, Claude perché mi aiutano con lo studio e sono molto recettivi e mi aiutano a rielaborare i concetti che devo studiare o a sintetizzarli  o a rispiegarmelo",
Studenti.xlsx,Risposte del modulo 1,otta03,3,In che modo utilizzi l'intelligenza artificiale per personalizzare il tuo studio?,Le faccio fare delle tabelle riassuntive,
Studenti.xlsx,Risposte del modulo 1,otta03,4,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",Chat mi puoi spiegare ….,
Studenti.xlsx,Risposte del modulo 1,otta03,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,Chiarifica e semplifica concetti,
Studenti.xlsx,Risposte del modulo 1,otta03,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,avevo bisogno di sintetizzare paragrafi per un esame,
Studenti.xlsx,Risposte del modulo 1,otta03,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,A volte non capisce ciò le chiedo,
Studenti.xlsx,Risposte del modulo 1,otta03,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?","Pro ti aiuta a comprendere/ elaborare/ associare ad esempi concreti cose che da sola ci metteresti molti di più 
Contro potrebbe fare il lavoro per te",
Studenti.xlsx,Risposte del modulo 1,otta03,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?",La completa scrittura di tesi o documenti importanti,
Studenti.xlsx,Risposte del modulo 1,hino05,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Studenti.xlsx,Risposte del modulo 1,hino05,2,Quali sono i tuoi strumenti preferiti e perché?,"chat gpt, è comodo e rapido essendo sottoforma di chat",
Studenti.xlsx,Risposte del modulo 1,hino05,3,In che modo utilizzi l'intelligenza artificiale per personalizzare il tuo studio?,cerco alcune cose specifiche che non capisco o che ho bisogno di vedere spiegate chiaramente e schematicamente,
Studenti.xlsx,Risposte del modulo 1,hino05,4,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",relazione tra schizofrenia e psicosi,
Studenti.xlsx,Risposte del modulo 1,hino05,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,riesce a offrire risultati chiari e spunti per ragionare,
Studenti.xlsx,Risposte del modulo 1,hino05,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,al momento in cui non capisco un concetto posso chiederlo in modo immediato e subito comprenderlo meglio,
Studenti.xlsx,Risposte del modulo 1,hino05,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,in alcune occasioni non capisce subito a cosa mi riferisco,
Studenti.xlsx,Risposte del modulo 1,hino05,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?","aiuta a comprendere meglio e approfondire temi, ma potrebbe sostituirsi troppo alla capacità di memoria e di ragionamento",
Studenti.xlsx,Risposte del modulo 1,hino05,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?","la creazione in toto di temi e produzioni linguistiche lunghe, o la risoluzione di problemi complessi",
Studenti.xlsx,Risposte del modulo 1,Auro08,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Studenti.xlsx,Risposte del modulo 1,Auro08,2,Quali sono i tuoi strumenti preferiti e perché?,Chat gpt perché è rapido e completo,
Studenti.xlsx,Risposte del modulo 1,Auro08,3,In che modo utilizzi l'intelligenza artificiale per personalizzare il tuo studio?,La utilizzo spesso per esemplificare testi complicati,
Studenti.xlsx,Risposte del modulo 1,Auro08,4,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",“Riscrivi in parole più semplici questo testo”,
Studenti.xlsx,Risposte del modulo 1,Auro08,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,Esemplificando concetti complessi anche fornendo esempi permette un apprendimento più immediato,
Studenti.xlsx,Risposte del modulo 1,Auro08,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,Fornendomi esempi,
Studenti.xlsx,Risposte del modulo 1,Auro08,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,Nessuna,
Studenti.xlsx,Risposte del modulo 1,Auro08,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?","Pro: migliore apprendimento e risposte più rapide ai problemi 
Contro: affidarsi troppo e non riuscire a sviluppare pensiero critico",
Studenti.xlsx,Risposte del modulo 1,Auro08,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?",Non sono raccomandate pratiche dove andrebbe inserito il proprio contributo come la produzione di un testo,
Studenti.xlsx,Risposte del modulo 1,ARDI01,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Studenti.xlsx,Risposte del modulo 1,ARDI01,2,Quali sono i tuoi strumenti preferiti e perché?,"Riassumere, rilevare testo da foto per prendere appunti, imparare nuovi termini in modo semplici",
Studenti.xlsx,Risposte del modulo 1,ARDI01,3,In che modo utilizzi l'intelligenza artificiale per personalizzare il tuo studio?,riassunti o spiegazioni di concetti complicati,
Studenti.xlsx,Risposte del modulo 1,ARDI01,4,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.","sulla base del testo fornito, e senza aggiungere ulteriori dettagli, semplifica questo concetto",
Studenti.xlsx,Risposte del modulo 1,ARDI01,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,"Spiega concetti in modo semplice tutte le volte che glielo chiedi, in base alle informazioni che si ritengono salienti",
Studenti.xlsx,Risposte del modulo 1,ARDI01,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,"Semplifica il testo o concetti più complessi, aiutandomi a comprendere meglio",
Studenti.xlsx,Risposte del modulo 1,ARDI01,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,-,
Studenti.xlsx,Risposte del modulo 1,ARDI01,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?","Pro: se usato in modo corretto può aiutare a comprendere meglio o a imparare nuove cose. Contro: un abuso può limitare le proprie conoscenze e competenze, affidandosi troppo ai sistemi di ia.",
Studenti.xlsx,Risposte del modulo 1,ARDI01,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?","affidarsi completamente ad un sistema ia per scrivere tesi o produzioni che dovrebbero essere proprie, frutto delle proprie capacità ed esperienze.",
Studenti.xlsx,Risposte del modulo 1,Ummo22,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Studenti.xlsx,Risposte del modulo 1,Ummo22,2,Quali sono i tuoi strumenti preferiti e perché?,Chat gpt poiché facile da utilizzare e facilmente accessibile,
Studenti.xlsx,Risposte del modulo 1,Ummo22,3,In che modo utilizzi l'intelligenza artificiale per personalizzare il tuo studio?,"La utilizzo per riorganizzare gli appunti, per spiegare concetti che mi sono poco chiari e anche per tradurre testi in lingua",
Studenti.xlsx,Risposte del modulo 1,Ummo22,4,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",Potresti tradurmi il testo che sto per fornirti in italiano?,
Studenti.xlsx,Risposte del modulo 1,Ummo22,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,Mi semplifica la riorganizzazione degli appunti,
Studenti.xlsx,Risposte del modulo 1,Ummo22,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,Mi aiuta a comprendere concetti che mi sono poco chiari spiegandomelo in modo più semplice,
